Country,Year,Sector,Site,Station,Reef.zone,benthic_name,level1_code,cover,Latitude,Longitude,Organization,Period,Source,site.id
Kenya,1999,NA,Kiunga_MNR,Ch._Kui,NA,Algae-macro/fleshy,AMAC,0,-1.857833333,41.45583333,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._KuiNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Kui,NA,Dead Standing coral,DC,5,-1.857833333,41.45583333,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._KuiNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Kui,NA,Bare substrate,BS,34.2,-1.857833333,41.45583333,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._KuiNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Kui,NA,Rubble,RUB,0,-1.857833333,41.45583333,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._KuiNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Mongo_Shariff,NA,Coral,HC,3.1,-1.86775,41.4496,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._Mongo_ShariffNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Mongo_Shariff,NA,Algae-coralline,ACOR,0,-1.86775,41.4496,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._Mongo_ShariffNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Mongo_Shariff,NA,Algae-Halimeda,AHAL,0,-1.86775,41.4496,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._Mongo_ShariffNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Mongo_Shariff,NA,Algae-turf,ATRF,57,-1.86775,41.4496,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._Mongo_ShariffNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Mongo_Shariff,NA,Algae-macro/fleshy,AMAC,0,-1.86775,41.4496,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._Mongo_ShariffNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Mongo_Shariff,NA,Dead Standing coral,DC,2.5,-1.86775,41.4496,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._Mongo_ShariffNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Mongo_Shariff,NA,Bare substrate,BS,34.5,-1.86775,41.4496,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._Mongo_ShariffNAPre
Kenya,1999,NA,Kiunga_MNR,Ch._Mongo_Shariff,NA,Rubble,RUB,0,-1.86775,41.4496,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRCh._Mongo_ShariffNAPre
Kenya,1999,NA,Kiunga_MNR,Kadhikia,NA,Coral,HC,9.8,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKadhikiaNAPre
Kenya,1999,NA,Kiunga_MNR,Kadhikia,NA,Algae-coralline,ACOR,0,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKadhikiaNAPre
Kenya,1999,NA,Kiunga_MNR,Kadhikia,NA,Algae-Halimeda,AHAL,0,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKadhikiaNAPre
Kenya,1999,NA,Kiunga_MNR,Kadhikia,NA,Algae-turf,ATRF,0,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKadhikiaNAPre
Kenya,1999,NA,Kiunga_MNR,Kadhikia,NA,Algae-macro/fleshy,AMAC,0,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKadhikiaNAPre
Kenya,1999,NA,Kiunga_MNR,Kadhikia,NA,Dead Standing coral,DC,9.8,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKadhikiaNAPre
Kenya,1999,NA,Kiunga_MNR,Kadhikia,NA,Bare substrate,BS,80.4,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKadhikiaNAPre
Kenya,1999,NA,Kiunga_MNR,Kadhikia,NA,Rubble,RUB,0,-1.717888889,41.54136111,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKadhikiaNAPre
Kenya,1999,NA,Kiunga_MNR,Kui,NA,Coral,HC,14.8,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKuiNAPre
Kenya,1999,NA,Kiunga_MNR,Kui,NA,Algae-coralline,ACOR,0,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKuiNAPre
Kenya,1999,NA,Kiunga_MNR,Kui,NA,Algae-Halimeda,AHAL,0,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKuiNAPre
Kenya,1999,NA,Kiunga_MNR,Kui,NA,Algae-turf,ATRF,30.7,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKuiNAPre
Kenya,1999,NA,Kiunga_MNR,Kui,NA,Algae-macro/fleshy,AMAC,0,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKuiNAPre
Kenya,1999,NA,Kiunga_MNR,Kui,NA,Dead Standing coral,DC,18.2,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKuiNAPre
Kenya,1999,NA,Kiunga_MNR,Kui,NA,Bare substrate,BS,24.8,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKuiNAPre
Kenya,1999,NA,Kiunga_MNR,Kui,NA,Rubble,RUB,0,-1.828833333,41.44475,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKuiNAPre
Kenya,1999,NA,Kiunga_MNR,Kwa_Radi,NA,Coral,HC,7.9,-1.924111111,41.35988889,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKwa_RadiNAPre
Kenya,1999,NA,Kiunga_MNR,Kwa_Radi,NA,Algae-coralline,ACOR,2.4,-1.924111111,41.35988889,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKwa_RadiNAPre
Kenya,1999,NA,Kiunga_MNR,Kwa_Radi,NA,Algae-Halimeda,AHAL,0,-1.924111111,41.35988889,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKwa_RadiNAPre
Kenya,1999,NA,Kiunga_MNR,Kwa_Radi,NA,Algae-turf,ATRF,5.6,-1.924111111,41.35988889,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKwa_RadiNAPre
Kenya,1999,NA,Kiunga_MNR,Kwa_Radi,NA,Algae-macro/fleshy,AMAC,0,-1.924111111,41.35988889,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKwa_RadiNAPre
Kenya,1999,NA,Kiunga_MNR,Kwa_Radi,NA,Dead Standing coral,DC,12.4,-1.924111111,41.35988889,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKwa_RadiNAPre
Kenya,1999,NA,Kiunga_MNR,Kwa_Radi,NA,Bare substrate,BS,62.1,-1.924111111,41.35988889,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKwa_RadiNAPre
Kenya,1999,NA,Kiunga_MNR,Kwa_Radi,NA,Rubble,RUB,0,-1.924111111,41.35988889,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRKwa_RadiNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_inner,NA,Coral,HC,57.5,-4.43801776,39.48885018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_innerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_inner,NA,Algae-coralline,ACOR,0,-4.43801776,39.48885018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_innerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_inner,NA,Algae-Halimeda,AHAL,0,-4.43801776,39.48885018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_innerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_inner,NA,Algae-turf,ATRF,34,-4.43801776,39.48885018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_innerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_inner,NA,Algae-macro/fleshy,AMAC,0,-4.43801776,39.48885018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_innerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_inner,NA,Dead Standing coral,DC,0,-4.43801776,39.48885018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_innerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_inner,NA,Bare substrate,BS,0,-4.43801776,39.48885018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_innerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_inner,NA,Rubble,RUB,0,-4.43801776,39.48885018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_innerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_outer,NA,Coral,HC,10,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_outerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_outer,NA,Algae-coralline,ACOR,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_outerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_outer,NA,Algae-Halimeda,AHAL,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_outerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_outer,NA,Algae-turf,ATRF,90,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_outerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_outer,NA,Algae-macro/fleshy,AMAC,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_outerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_outer,NA,Dead Standing coral,DC,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_outerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_outer,NA,Bare substrate,BS,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_outerNAPre
Kenya,1999,NA,Kiunga_MNR,Mike's_outer,NA,Rubble,RUB,0,-4.45801776,39.52985018,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMike's_outerNAPre
Kenya,1999,NA,Kiunga_MNR,Ml._Hindi,NA,Coral,HC,0,-1.907916667,41.37144444,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMl._HindiNAPre
Kenya,1999,NA,Kiunga_MNR,Ml._Hindi,NA,Algae-coralline,ACOR,1.3,-1.907916667,41.37144444,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMl._HindiNAPre
Kenya,1999,NA,Kiunga_MNR,Ml._Hindi,NA,Algae-Halimeda,AHAL,0,-1.907916667,41.37144444,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMl._HindiNAPre
Kenya,1999,NA,Kiunga_MNR,Ml._Hindi,NA,Algae-turf,ATRF,25.8,-1.907916667,41.37144444,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMl._HindiNAPre
Kenya,1999,NA,Kiunga_MNR,Ml._Hindi,NA,Algae-macro/fleshy,AMAC,0,-1.907916667,41.37144444,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMl._HindiNAPre
Kenya,1999,NA,Kiunga_MNR,Ml._Hindi,NA,Dead Standing coral,DC,43.1,-1.907916667,41.37144444,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMl._HindiNAPre
Kenya,1999,NA,Kiunga_MNR,Ml._Hindi,NA,Bare substrate,BS,29.8,-1.907916667,41.37144444,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMl._HindiNAPre
Kenya,1999,NA,Kiunga_MNR,Ml._Hindi,NA,Rubble,RUB,0,-1.907916667,41.37144444,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMl._HindiNAPre
Kenya,1999,NA,Kiunga_MNR,Mw._Mkuu,NA,Coral,HC,0,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMw._MkuuNAPre
Kenya,1999,NA,Kiunga_MNR,Mw._Mkuu,NA,Algae-coralline,ACOR,0,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMw._MkuuNAPre
Kenya,1999,NA,Kiunga_MNR,Mw._Mkuu,NA,Algae-Halimeda,AHAL,0,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMw._MkuuNAPre
Kenya,1999,NA,Kiunga_MNR,Mw._Mkuu,NA,Algae-turf,ATRF,24.5,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMw._MkuuNAPre
Kenya,1999,NA,Kiunga_MNR,Mw._Mkuu,NA,Algae-macro/fleshy,AMAC,0,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMw._MkuuNAPre
Kenya,1999,NA,Kiunga_MNR,Mw._Mkuu,NA,Dead Standing coral,DC,59.2,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMw._MkuuNAPre
Kenya,1999,NA,Kiunga_MNR,Mw._Mkuu,NA,Bare substrate,BS,12.7,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMw._MkuuNAPre
Kenya,1999,NA,Kiunga_MNR,Mw._Mkuu,NA,Rubble,RUB,0,-1.7706,41.51121667,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRMw._MkuuNAPre
Kenya,1999,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Coral,HC,16.3,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRShimo_la_TewaNAPre
Kenya,1999,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Algae-coralline,ACOR,0,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRShimo_la_TewaNAPre
Kenya,1999,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Algae-Halimeda,AHAL,0,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRShimo_la_TewaNAPre
Kenya,1999,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Algae-turf,ATRF,28.5,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRShimo_la_TewaNAPre
Kenya,1999,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Algae-macro/fleshy,AMAC,0,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRShimo_la_TewaNAPre
Kenya,1999,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Dead Standing coral,DC,18.9,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRShimo_la_TewaNAPre
Kenya,1999,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Bare substrate,BS,19.2,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRShimo_la_TewaNAPre
Kenya,1999,NA,Kiunga_MNR,Shimo_la_Tewa,NA,Rubble,RUB,0,-2.042957407,41.24666296,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRShimo_la_TewaNAPre
Kenya,1999,NA,Kiunga_MNR,Yonda,NA,Coral,HC,27.5,NA,NA,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRYondaNAPre
Kenya,1999,NA,Kiunga_MNR,Yonda,NA,Algae-coralline,ACOR,0,NA,NA,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRYondaNAPre
Kenya,1999,NA,Kiunga_MNR,Yonda,NA,Algae-Halimeda,AHAL,0,NA,NA,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRYondaNAPre
Kenya,1999,NA,Kiunga_MNR,Yonda,NA,Algae-turf,ATRF,4,NA,NA,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRYondaNAPre
Kenya,1999,NA,Kiunga_MNR,Yonda,NA,Algae-macro/fleshy,AMAC,0,NA,NA,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRYondaNAPre
Kenya,1999,NA,Kiunga_MNR,Yonda,NA,Dead Standing coral,DC,3,NA,NA,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRYondaNAPre
Kenya,1999,NA,Kiunga_MNR,Yonda,NA,Bare substrate,BS,65.5,NA,NA,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRYondaNAPre
Kenya,1999,NA,Kiunga_MNR,Yonda,NA,Rubble,RUB,0,NA,NA,NA,Pre,GCRMN 2015,Kenya1999NAKiunga_MNRYondaNAPre
Kenya,2000,NA,Kiunga_MNR,Bomani,NA,Coral,HC,5.9,-1.742583333,41.51686111,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBomaniNAPre
Kenya,2000,NA,Kiunga_MNR,Bomani,NA,Algae-coralline,ACOR,2.1,-1.742583333,41.51686111,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBomaniNAPre
Kenya,2000,NA,Kiunga_MNR,Bomani,NA,Algae-Halimeda,AHAL,12.2,-1.742583333,41.51686111,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBomaniNAPre
Kenya,2000,NA,Kiunga_MNR,Bomani,NA,Algae-turf,ATRF,45.3,-1.742583333,41.51686111,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBomaniNAPre
Kenya,2000,NA,Kiunga_MNR,Bomani,NA,Algae-macro/fleshy,AMAC,28.3,-1.742583333,41.51686111,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBomaniNAPre
Kenya,2000,NA,Kiunga_MNR,Bomani,NA,Dead Standing coral,DC,0,-1.742583333,41.51686111,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBomaniNAPre
Kenya,2000,NA,Kiunga_MNR,Bomani,NA,Bare substrate,BS,0,-1.742583333,41.51686111,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBomaniNAPre
Kenya,2000,NA,Kiunga_MNR,Bomani,NA,Rubble,RUB,0,-1.742583333,41.51686111,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBomaniNAPre
Kenya,2000,NA,Kiunga_MNR,Boso,NA,Coral,HC,6.2,-1.732388889,41.52672222,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBosoNAPre
Kenya,2000,NA,Kiunga_MNR,Boso,NA,Algae-coralline,ACOR,8.2,-1.732388889,41.52672222,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBosoNAPre
Kenya,2000,NA,Kiunga_MNR,Boso,NA,Algae-Halimeda,AHAL,17.1,-1.732388889,41.52672222,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBosoNAPre
Kenya,2000,NA,Kiunga_MNR,Boso,NA,Algae-turf,ATRF,44,-1.732388889,41.52672222,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBosoNAPre
Kenya,2000,NA,Kiunga_MNR,Boso,NA,Algae-macro/fleshy,AMAC,18.9,-1.732388889,41.52672222,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBosoNAPre
Kenya,2000,NA,Kiunga_MNR,Boso,NA,Dead Standing coral,DC,0,-1.732388889,41.52672222,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBosoNAPre
Kenya,2000,NA,Kiunga_MNR,Boso,NA,Bare substrate,BS,0.1,-1.732388889,41.52672222,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBosoNAPre
Kenya,2000,NA,Kiunga_MNR,Boso,NA,Rubble,RUB,0,-1.732388889,41.52672222,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRBosoNAPre
Kenya,2000,NA,Kiunga_MNR,Ch._Chano,NA,Coral,HC,3.4,-2.010699967,41.33303002,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRCh._ChanoNAPre
Kenya,2000,NA,Kiunga_MNR,Ch._Chano,NA,Algae-coralline,ACOR,13.3,-2.010699967,41.33303002,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRCh._ChanoNAPre
Kenya,2000,NA,Kiunga_MNR,Ch._Chano,NA,Algae-Halimeda,AHAL,12.9,-2.010699967,41.33303002,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRCh._ChanoNAPre
Kenya,2000,NA,Kiunga_MNR,Ch._Chano,NA,Algae-turf,ATRF,41.5,-2.010699967,41.33303002,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRCh._ChanoNAPre
Kenya,2000,NA,Kiunga_MNR,Ch._Chano,NA,Algae-macro/fleshy,AMAC,1.9,-2.010699967,41.33303002,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRCh._ChanoNAPre
Kenya,2000,NA,Kiunga_MNR,Ch._Chano,NA,Dead Standing coral,DC,0,-2.010699967,41.33303002,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRCh._ChanoNAPre
Kenya,2000,NA,Kiunga_MNR,Ch._Chano,NA,Bare substrate,BS,0.2,-2.010699967,41.33303002,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRCh._ChanoNAPre
Kenya,2000,NA,Kiunga_MNR,Ch._Chano,NA,Rubble,RUB,0,-2.010699967,41.33303002,NA,Pre,GCRMN 2015,Kenya2000NAKiunga_MNRCh._ChanoNAPre
