rgn_id,rgn_name,area_km2
6,EEZ,152578.132669
5,Lamu,3130.22809506
4,Tana River,1445.22792164
3,Kilifi,3623.21865489
1,Mombasa,621.387995648
2,Kwale,2039.630663
