"rgn_name","reg_ave"
"EEZ",0.0000815009715928469
"Kilifi",0.202277597055241
"Kwale",0.10193760340502
"Lamu",0.119707812596583
"Mombasa",0.291952486477721
"Tana River",0.306930596598775
