"rgn_name","reg_ave"
"EEZ",0.0416684722781993
"Kilifi",0.237510194142111
"Kwale",0.157410559139724
"Lamu",0.0680372378068173
"Mombasa",0.656511121750772
"Tana River",0.295763121926445
