rgn_id,rgn_name,area_Km2,yr
3,Kilifi,54.9602309,2012
2,Kwale,94.73681983,2012
5,Lamu,312.1939284,2012
1,Mombasa,8.587331985,2012
4,Tana River,12.68600098,2012
