rgn_id,rgn_name,area_Km2,year
2,Kilifi,46.44900185,2011
3,Kwale,92.39490367,2011
5,Lamu,318.0744126,2011
1,Mombasa,15.0597006,2011
4,Tana River,12.16620048,2011
