rgn_id,rgn_name,totalcover,year
2,Kilifi,52.71828786,2013
3,Kwale,87.90735143,2013
5,Lamu,317.4973721,2013
1,Mombasa,7.483979696,2013
4,Tana River,12.3236545,2013
