"rgn_id","habitat","year","trend"
1,"mangrove",2014,-0.7686
2,"mangrove",2014,-0.0742
3,"mangrove",2014,0.0547
4,"mangrove",2014,-0.4476
5,"mangrove",2014,-0.1101
