rgn_id,sector,year,value,analysis_year
6,cf,2017,2017,2017
5,cf,2017,2017,2017
4,cf,2017,2017,2017
3,cf,2017,2017,2017
1,cf,2017,2017,2017
2,cf,2017,2017,2017
