rgn_id,year,value
1,2005,0.0445103385967549
1,2006,0.0461074101871856
1,2007,0.0479287538724813
1,2008,0.0467362529126717
1,2009,0.0469753242449433
1,2010,0.0495517362027262
1,2011,0.0511734248253422
1,2012,0.0520867264600082
1,2013,0.0536973091031617
1,2014,0.0550993073471311
1,2015,0.0567528054889083
1,2016,0.058553217396848
2,2005,0.0445103385967549
2,2006,0.0461074101871856
2,2007,0.0479287538724813
2,2008,0.0467362529126717
2,2009,0.0469753242449433
2,2010,0.0495517362027262
2,2011,0.0511734248253422
2,2012,0.0520867264600082
2,2013,0.0536973091031617
2,2014,0.0550993073471311
2,2015,0.0567528054889083
2,2016,0.058553217396848
3,2005,0.0445103385967549
3,2006,0.0461074101871856
3,2007,0.0479287538724813
3,2008,0.0467362529126717
3,2009,0.0469753242449433
3,2010,0.0495517362027262
3,2011,0.0511734248253422
3,2012,0.0520867264600082
3,2013,0.0536973091031617
3,2014,0.0550993073471311
3,2015,0.0567528054889083
3,2016,0.058553217396848
4,2005,0.0445103385967549
4,2006,0.0461074101871856
4,2007,0.0479287538724813
4,2008,0.0467362529126717
4,2009,0.0469753242449433
4,2010,0.0495517362027262
4,2011,0.0511734248253422
4,2012,0.0520867264600082
4,2013,0.0536973091031617
4,2014,0.0550993073471311
4,2015,0.0567528054889083
4,2016,0.058553217396848
5,2005,0.0445103385967549
5,2006,0.0461074101871856
5,2007,0.0479287538724813
5,2008,0.0467362529126717
5,2009,0.0469753242449433
5,2010,0.0495517362027262
5,2011,0.0511734248253422
5,2012,0.0520867264600082
5,2013,0.0536973091031617
5,2014,0.0550993073471311
5,2015,0.0567528054889083
5,2016,0.058553217396848
6,2005,0.0445103385967549
6,2006,0.0461074101871856
6,2007,0.0479287538724813
6,2008,0.0467362529126717
6,2009,0.0469753242449433
6,2010,0.0495517362027262
6,2011,0.0511734248253422
6,2012,0.0520867264600082
6,2013,0.0536973091031617
6,2014,0.0550993073471311
6,2015,0.0567528054889083
6,2016,0.058553217396848
