rgn_id,year,jobs
1,1990,8997557.09729989
1,1991,9293384.83921438
1,1992,9603679.04085194
1,1993,9920693.60271735
1,1994,10234277.5215695
1,1995,10537338.890539
1,1996,10826848.807232
1,1997,11104711.5480899
1,1998,11374837.146473
1,1999,11643219.4028349
1,2000,11913757.518647
1,2001,12188259.0842294
1,2002,12464431.6579009
1,2003,12756647.365133
1,2004,13040210.0419543
1,2005,13331637.5151734
1,2006,13757767.9339123
1,2007,14204484.1285381
1,2008,14658340.409486
1,2009,15129217.5307364
1,2010,15624743.8064175
1,2011,16147729.9216399
1,2012,16697482.6241033
2,1990,8997557.09729989
2,1991,9293384.83921438
2,1992,9603679.04085194
2,1993,9920693.60271735
2,1994,10234277.5215695
2,1995,10537338.890539
2,1996,10826848.807232
2,1997,11104711.5480899
2,1998,11374837.146473
2,1999,11643219.4028349
2,2000,11913757.518647
2,2001,12188259.0842294
2,2002,12464431.6579009
2,2003,12756647.365133
2,2004,13040210.0419543
2,2005,13331637.5151734
2,2006,13757767.9339123
2,2007,14204484.1285381
2,2008,14658340.409486
2,2009,15129217.5307364
2,2010,15624743.8064175
2,2011,16147729.9216399
2,2012,16697482.6241033
3,1990,8997557.09729989
3,1991,9293384.83921438
3,1992,9603679.04085194
3,1993,9920693.60271735
3,1994,10234277.5215695
3,1995,10537338.890539
3,1996,10826848.807232
3,1997,11104711.5480899
3,1998,11374837.146473
3,1999,11643219.4028349
3,2000,11913757.518647
3,2001,12188259.0842294
3,2002,12464431.6579009
3,2003,12756647.365133
3,2004,13040210.0419543
3,2005,13331637.5151734
3,2006,13757767.9339123
3,2007,14204484.1285381
3,2008,14658340.409486
3,2009,15129217.5307364
3,2010,15624743.8064175
3,2011,16147729.9216399
3,2012,16697482.6241033
4,1990,8997557.09729989
4,1991,9293384.83921438
4,1992,9603679.04085194
4,1993,9920693.60271735
4,1994,10234277.5215695
4,1995,10537338.890539
4,1996,10826848.807232
4,1997,11104711.5480899
4,1998,11374837.146473
4,1999,11643219.4028349
4,2000,11913757.518647
4,2001,12188259.0842294
4,2002,12464431.6579009
4,2003,12756647.365133
4,2004,13040210.0419543
4,2005,13331637.5151734
4,2006,13757767.9339123
4,2007,14204484.1285381
4,2008,14658340.409486
4,2009,15129217.5307364
4,2010,15624743.8064175
4,2011,16147729.9216399
4,2012,16697482.6241033
5,1990,8997557.09729989
5,1991,9293384.83921438
5,1992,9603679.04085194
5,1993,9920693.60271735
5,1994,10234277.5215695
5,1995,10537338.890539
5,1996,10826848.807232
5,1997,11104711.5480899
5,1998,11374837.146473
5,1999,11643219.4028349
5,2000,11913757.518647
5,2001,12188259.0842294
5,2002,12464431.6579009
5,2003,12756647.365133
5,2004,13040210.0419543
5,2005,13331637.5151734
5,2006,13757767.9339123
5,2007,14204484.1285381
5,2008,14658340.409486
5,2009,15129217.5307364
5,2010,15624743.8064175
5,2011,16147729.9216399
5,2012,16697482.6241033
6,1990,8997557.09729989
6,1991,9293384.83921438
6,1992,9603679.04085194
6,1993,9920693.60271735
6,1994,10234277.5215695
6,1995,10537338.890539
6,1996,10826848.807232
6,1997,11104711.5480899
6,1998,11374837.146473
6,1999,11643219.4028349
6,2000,11913757.518647
6,2001,12188259.0842294
6,2002,12464431.6579009
6,2003,12756647.365133
6,2004,13040210.0419543
6,2005,13331637.5151734
6,2006,13757767.9339123
6,2007,14204484.1285381
6,2008,14658340.409486
6,2009,15129217.5307364
6,2010,15624743.8064175
6,2011,16147729.9216399
6,2012,16697482.6241033
