rgn_id,year,resilience.score
1,2011,0.591173054587689
1,2012,0.591173054587689
1,2013,0.591173054587689
1,2014,0.591173054587689
1,2015,0.591173054587689
1,2016,0.591173054587689
1,2017,0.591173054587689
2,2011,0.591173054587689
2,2012,0.591173054587689
2,2013,0.591173054587689
2,2014,0.591173054587689
2,2015,0.591173054587689
2,2016,0.591173054587689
2,2017,0.591173054587689
3,2011,0.591173054587689
3,2012,0.591173054587689
3,2013,0.591173054587689
3,2014,0.591173054587689
3,2015,0.591173054587689
3,2016,0.591173054587689
3,2017,0.591173054587689
4,2011,0.591173054587689
4,2012,0.591173054587689
4,2013,0.591173054587689
4,2014,0.591173054587689
4,2015,0.591173054587689
4,2016,0.591173054587689
4,2017,0.591173054587689
5,2011,0.591173054587689
5,2012,0.591173054587689
5,2013,0.591173054587689
5,2014,0.591173054587689
5,2015,0.591173054587689
5,2016,0.591173054587689
5,2017,0.591173054587689
6,2011,0.591173054587689
6,2012,0.591173054587689
6,2013,0.591173054587689
6,2014,0.591173054587689
6,2015,0.591173054587689
6,2016,0.591173054587689
6,2017,0.591173054587689
