rgn_id,year,pressure_score
1,2012,0.0605825991085836
1,2013,0.0605247390861651
1,2014,0.0613422763749702
1,2015,0.0606871227757904
1,2016,0.0607375698026894
2,2012,0.0605825991085836
2,2013,0.0605247390861651
2,2014,0.0613422763749702
2,2015,0.0606871227757904
2,2016,0.0607375698026894
3,2012,0.0605825991085836
3,2013,0.0605247390861651
3,2014,0.0613422763749702
3,2015,0.0606871227757904
3,2016,0.0607375698026894
4,2012,0.0605825991085836
4,2013,0.0605247390861651
4,2014,0.0613422763749702
4,2015,0.0606871227757904
4,2016,0.0607375698026894
5,2012,0.0605825991085836
5,2013,0.0605247390861651
5,2014,0.0613422763749702
5,2015,0.0606871227757904
5,2016,0.0607375698026894
6,2012,0.0605825991085836
6,2013,0.0605247390861651
6,2014,0.0613422763749702
6,2015,0.0606871227757904
6,2016,0.0607375698026894
