"rgn_id","species","stock_id_taxonkey","mean_catch"
1,"Rastrelliger_kanarguta",2002,41.8403076923077
1,"Rastrelliger_kanarguta",2003,41.8403076923077
1,"Rastrelliger_kanarguta",2004,41.8403076923077
1,"Rastrelliger_kanarguta",2005,41.8403076923077
1,"Rastrelliger_kanarguta",2006,41.8403076923077
1,"Rastrelliger_kanarguta",2007,41.8403076923077
1,"Rastrelliger_kanarguta",2008,41.8403076923077
1,"Rastrelliger_kanarguta",2009,41.8403076923077
1,"Rastrelliger_kanarguta",2010,41.8403076923077
1,"Rastrelliger_kanarguta",2011,41.8403076923077
1,"Rastrelliger_kanarguta",2012,41.8403076923077
1,"Rastrelliger_kanarguta",2013,41.8403076923077
1,"Rastrelliger_kanarguta",2014,41.8403076923077
1,"Sphyraena_sp",2002,43.5252307692308
1,"Sphyraena_sp",2003,43.5252307692308
1,"Sphyraena_sp",2004,43.5252307692308
1,"Sphyraena_sp",2005,43.5252307692308
1,"Sphyraena_sp",2006,43.5252307692308
1,"Sphyraena_sp",2007,43.5252307692308
1,"Sphyraena_sp",2008,43.5252307692308
1,"Sphyraena_sp",2009,43.5252307692308
1,"Sphyraena_sp",2010,43.5252307692308
1,"Sphyraena_sp",2011,43.5252307692308
1,"Sphyraena_sp",2012,43.5252307692308
1,"Sphyraena_sp",2013,43.5252307692308
1,"Sphyraena_sp",2014,43.5252307692308
1,"Panulirus_sp",2002,6.34769230769231
1,"Panulirus_sp",2003,6.34769230769231
1,"Panulirus_sp",2004,6.34769230769231
1,"Panulirus_sp",2005,6.34769230769231
1,"Panulirus_sp",2006,6.34769230769231
1,"Panulirus_sp",2007,6.34769230769231
1,"Panulirus_sp",2008,6.34769230769231
1,"Panulirus_sp",2009,6.34769230769231
1,"Panulirus_sp",2010,6.34769230769231
1,"Panulirus_sp",2011,6.34769230769231
1,"Panulirus_sp",2012,6.34769230769231
1,"Panulirus_sp",2013,6.34769230769231
1,"Panulirus_sp",2014,6.34769230769231
1,"Peneius_indicus",2002,160.909461538462
1,"Peneius_indicus",2003,160.909461538462
