rgn_id,stock_id_taxonkey,year,mean_catch
1,Carcharhinus_falciformis-51_600868,2002,0.382974775
1,Carcharhinus_falciformis-51_600868,2003,0.382974775
1,Carcharhinus_falciformis-51_600868,2004,0.382974775
1,Carcharhinus_falciformis-51_600868,2005,0.382974775
1,Carcharhinus_falciformis-51_600868,2006,0.382974775
1,Carcharhinus_falciformis-51_600868,2007,0.382974775
1,Carcharhinus_falciformis-51_600868,2008,0.382974775
1,Carcharhinus_falciformis-51_600868,2009,0.382974775
1,Carcharhinus_falciformis-51_600868,2010,0.382974775
1,Carcharhinus_falciformis-51_600868,2011,0.382974775
1,Carcharhinus_falciformis-51_600868,2012,0.382974775
1,Carcharhinus_falciformis-51_600868,2013,0.382974775
1,Carcharhinus_falciformis-51_600868,2014,0.382974775
2,Carcharhinus_falciformis-51_600868,2002,0.382974775
2,Carcharhinus_falciformis-51_600868,2003,0.382974775
2,Carcharhinus_falciformis-51_600868,2004,0.382974775
2,Carcharhinus_falciformis-51_600868,2005,0.382974775
2,Carcharhinus_falciformis-51_600868,2006,0.382974775
2,Carcharhinus_falciformis-51_600868,2007,0.382974775
2,Carcharhinus_falciformis-51_600868,2008,0.382974775
2,Carcharhinus_falciformis-51_600868,2009,0.382974775
2,Carcharhinus_falciformis-51_600868,2010,0.382974775
2,Carcharhinus_falciformis-51_600868,2011,0.382974775
2,Carcharhinus_falciformis-51_600868,2012,0.382974775
2,Carcharhinus_falciformis-51_600868,2013,0.382974775
2,Carcharhinus_falciformis-51_600868,2014,0.382974775
3,Carcharhinus_falciformis-51_600868,2002,0.382974775
3,Carcharhinus_falciformis-51_600868,2003,0.382974775
3,Carcharhinus_falciformis-51_600868,2004,0.382974775
3,Carcharhinus_falciformis-51_600868,2005,0.382974775
3,Carcharhinus_falciformis-51_600868,2006,0.382974775
3,Carcharhinus_falciformis-51_600868,2007,0.382974775
3,Carcharhinus_falciformis-51_600868,2008,0.382974775
3,Carcharhinus_falciformis-51_600868,2009,0.382974775
3,Carcharhinus_falciformis-51_600868,2010,0.382974775
3,Carcharhinus_falciformis-51_600868,2011,0.382974775
3,Carcharhinus_falciformis-51_600868,2012,0.382974775
3,Carcharhinus_falciformis-51_600868,2013,0.382974775
3,Carcharhinus_falciformis-51_600868,2014,0.382974775
4,Carcharhinus_falciformis-51_600868,2002,0.382974775
4,Carcharhinus_falciformis-51_600868,2003,0.382974775
4,Carcharhinus_falciformis-51_600868,2004,0.382974775
4,Carcharhinus_falciformis-51_600868,2005,0.382974775
4,Carcharhinus_falciformis-51_600868,2006,0.382974775
4,Carcharhinus_falciformis-51_600868,2007,0.382974775
4,Carcharhinus_falciformis-51_600868,2008,0.382974775
4,Carcharhinus_falciformis-51_600868,2009,0.382974775
4,Carcharhinus_falciformis-51_600868,2010,0.382974775
4,Carcharhinus_falciformis-51_600868,2011,0.382974775
4,Carcharhinus_falciformis-51_600868,2012,0.382974775
4,Carcharhinus_falciformis-51_600868,2013,0.382974775
4,Carcharhinus_falciformis-51_600868,2014,0.382974775
5,Carcharhinus_falciformis-51_600868,2002,0.382974775
5,Carcharhinus_falciformis-51_600868,2003,0.382974775
5,Carcharhinus_falciformis-51_600868,2004,0.382974775
5,Carcharhinus_falciformis-51_600868,2005,0.382974775
5,Carcharhinus_falciformis-51_600868,2006,0.382974775
5,Carcharhinus_falciformis-51_600868,2007,0.382974775
5,Carcharhinus_falciformis-51_600868,2008,0.382974775
5,Carcharhinus_falciformis-51_600868,2009,0.382974775
5,Carcharhinus_falciformis-51_600868,2010,0.382974775
5,Carcharhinus_falciformis-51_600868,2011,0.382974775
5,Carcharhinus_falciformis-51_600868,2012,0.382974775
5,Carcharhinus_falciformis-51_600868,2013,0.382974775
5,Carcharhinus_falciformis-51_600868,2014,0.382974775
6,Carcharhinus_falciformis-51_600868,2002,0.382974775
6,Carcharhinus_falciformis-51_600868,2003,0.382974775
6,Carcharhinus_falciformis-51_600868,2004,0.382974775
6,Carcharhinus_falciformis-51_600868,2005,0.382974775
6,Carcharhinus_falciformis-51_600868,2006,0.382974775
6,Carcharhinus_falciformis-51_600868,2007,0.382974775
6,Carcharhinus_falciformis-51_600868,2008,0.382974775
6,Carcharhinus_falciformis-51_600868,2009,0.382974775
6,Carcharhinus_falciformis-51_600868,2010,0.382974775
6,Carcharhinus_falciformis-51_600868,2011,0.382974775
6,Carcharhinus_falciformis-51_600868,2012,0.382974775
6,Carcharhinus_falciformis-51_600868,2013,0.382974775
6,Carcharhinus_falciformis-51_600868,2014,0.382974775
1,Carcharhinus_melanopterus-51_600877,2001,7.247908145
1,Carcharhinus_melanopterus-51_600877,2002,7.247908145
1,Carcharhinus_melanopterus-51_600877,2003,7.247908145
1,Carcharhinus_melanopterus-51_600877,2004,7.247908145
1,Carcharhinus_melanopterus-51_600877,2005,7.247908145
1,Carcharhinus_melanopterus-51_600877,2006,7.247908145
1,Carcharhinus_melanopterus-51_600877,2007,7.247908145
1,Carcharhinus_melanopterus-51_600877,2008,7.247908145
1,Carcharhinus_melanopterus-51_600877,2009,7.247908145
1,Carcharhinus_melanopterus-51_600877,2010,7.247908145
1,Carcharhinus_melanopterus-51_600877,2011,7.247908145
1,Carcharhinus_melanopterus-51_600877,2012,7.247908145
1,Carcharhinus_melanopterus-51_600877,2013,7.247908145
1,Carcharhinus_melanopterus-51_600877,2014,7.247908145
2,Carcharhinus_melanopterus-51_600877,2001,7.247908145
2,Carcharhinus_melanopterus-51_600877,2002,7.247908145
2,Carcharhinus_melanopterus-51_600877,2003,7.247908145
2,Carcharhinus_melanopterus-51_600877,2004,7.247908145
2,Carcharhinus_melanopterus-51_600877,2005,7.247908145
2,Carcharhinus_melanopterus-51_600877,2006,7.247908145
2,Carcharhinus_melanopterus-51_600877,2007,7.247908145
2,Carcharhinus_melanopterus-51_600877,2008,7.247908145
2,Carcharhinus_melanopterus-51_600877,2009,7.247908145
2,Carcharhinus_melanopterus-51_600877,2010,7.247908145
2,Carcharhinus_melanopterus-51_600877,2011,7.247908145
2,Carcharhinus_melanopterus-51_600877,2012,7.247908145
2,Carcharhinus_melanopterus-51_600877,2013,7.247908145
2,Carcharhinus_melanopterus-51_600877,2014,7.247908145
3,Carcharhinus_melanopterus-51_600877,2001,7.247908145
3,Carcharhinus_melanopterus-51_600877,2002,7.247908145
3,Carcharhinus_melanopterus-51_600877,2003,7.247908145
3,Carcharhinus_melanopterus-51_600877,2004,7.247908145
3,Carcharhinus_melanopterus-51_600877,2005,7.247908145
3,Carcharhinus_melanopterus-51_600877,2006,7.247908145
3,Carcharhinus_melanopterus-51_600877,2007,7.247908145
3,Carcharhinus_melanopterus-51_600877,2008,7.247908145
3,Carcharhinus_melanopterus-51_600877,2009,7.247908145
3,Carcharhinus_melanopterus-51_600877,2010,7.247908145
3,Carcharhinus_melanopterus-51_600877,2011,7.247908145
3,Carcharhinus_melanopterus-51_600877,2012,7.247908145
3,Carcharhinus_melanopterus-51_600877,2013,7.247908145
