"rgn_id","product","year","gapfilled","method"
6,"ornamentals",2008,0,NA
6,"shells",2008,0,NA
1,"ornamentals",2009,0,NA
1,"shells",2009,0,NA
2,"ornamentals",2009,0,NA
2,"shells",2009,0,NA
3,"ornamentals",2009,0,NA
3,"shells",2009,0,NA
4,"ornamentals",2009,0,NA
4,"shells",2009,0,NA
5,"ornamentals",2009,0,NA
5,"shells",2009,0,NA
6,"ornamentals",2009,0,NA
6,"shells",2009,0,NA
1,"ornamentals",2010,0,NA
1,"shells",2010,0,NA
2,"ornamentals",2010,0,NA
2,"shells",2010,0,NA
3,"ornamentals",2010,0,NA
3,"shells",2010,0,NA
4,"ornamentals",2010,0,NA
4,"shells",2010,0,NA
5,"ornamentals",2010,0,NA
5,"shells",2010,0,NA
6,"ornamentals",2010,0,NA
6,"shells",2010,0,NA
1,"ornamentals",2011,0,NA
1,"shells",2011,0,NA
2,"ornamentals",2011,0,NA
2,"shells",2011,0,NA
3,"ornamentals",2011,0,NA
3,"shells",2011,0,NA
4,"ornamentals",2011,0,NA
4,"shells",2011,0,NA
5,"ornamentals",2011,0,NA
5,"shells",2011,0,NA
6,"ornamentals",2011,0,NA
6,"shells",2011,0,NA
1,"ornamentals",2012,0,NA
1,"shells",2012,0,NA
2,"ornamentals",2012,0,NA
2,"shells",2012,0,NA
3,"ornamentals",2012,0,NA
3,"shells",2012,0,NA
4,"ornamentals",2012,0,NA
4,"shells",2012,0,NA
5,"ornamentals",2012,0,NA
5,"shells",2012,0,NA
6,"ornamentals",2012,0,NA
6,"shells",2012,0,NA
1,"ornamentals",2013,0,NA
1,"shells",2013,0,NA
2,"ornamentals",2013,0,NA
2,"shells",2013,0,NA
3,"ornamentals",2013,0,NA
3,"shells",2013,0,NA
4,"ornamentals",2013,0,NA
4,"shells",2013,0,NA
5,"ornamentals",2013,0,NA
5,"shells",2013,0,NA
6,"ornamentals",2013,0,NA
6,"shells",2013,0,NA
1,"ornamentals",2014,0,NA
1,"shells",2014,0,NA
2,"ornamentals",2014,0,NA
2,"shells",2014,0,NA
3,"ornamentals",2014,0,NA
3,"shells",2014,0,NA
4,"ornamentals",2014,0,NA
4,"shells",2014,0,NA
5,"ornamentals",2014,0,NA
5,"shells",2014,0,NA
6,"ornamentals",2014,0,NA
6,"shells",2014,0,NA
1,"ornamentals",2015,0,NA
1,"shells",2015,0,NA
2,"ornamentals",2015,0,NA
2,"shells",2015,0,NA
3,"ornamentals",2015,0,NA
3,"shells",2015,0,NA
4,"ornamentals",2015,0,NA
4,"shells",2015,0,NA
5,"ornamentals",2015,0,NA
5,"shells",2015,0,NA
6,"ornamentals",2015,0,NA
6,"shells",2015,0,NA
1,"ornamentals",2016,0,NA
1,"shells",2016,0,NA
2,"ornamentals",2016,0,NA
2,"shells",2016,0,NA
3,"ornamentals",2016,0,NA
3,"shells",2016,0,NA
4,"ornamentals",2016,0,NA
4,"shells",2016,0,NA
5,"ornamentals",2016,0,NA
5,"shells",2016,0,NA
6,"ornamentals",2016,0,NA
6,"shells",2016,0,NA
1,"ornamentals",2017,0,NA
1,"shells",2017,0,NA
2,"ornamentals",2017,0,NA
2,"shells",2017,0,NA
3,"ornamentals",2017,0,NA
3,"shells",2017,0,NA
4,"ornamentals",2017,0,NA
4,"shells",2017,0,NA
5,"ornamentals",2017,0,NA
5,"shells",2017,0,NA
6,"ornamentals",2017,0,NA
6,"shells",2017,0,NA
